sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
419,125.9770,100,1980,2619,1767561385682955269,38,40821535
420,125.9770,100,1980,2619,1767561385689583183,38,40821535
421,125.9770,100,1980,2619,1767561385693201027,38,40821535
422,125.9770,100,1980,2619,1767561385696742007,38,40821535
423,125.9770,100,1980,2619,1767561385700463210,38,40821535
424,125.9770,100,1980,2619,1767561385708416495,38,40821535
425,125.9770,100,1980,2619,1767561385711880067,38,40821535
426,125.9770,100,1980,2619,1767561385715476695,38,40821535
427,125.9770,100,1980,2619,1767561385719192939,38,40821535
428,125.9770,100,1980,2619,1767561385723307581,38,40821535
429,125.9770,100,1980,2619,1767561385729905543,38,40821535
430,125.9770,100,1980,2619,1767561385733494747,38,40821535
431,126.8610,100,1980,2619,1767561385737165583,38,40821535
432,126.8610,100,1980,2619,1767561385741254177,38,40844804
433,126.8610,100,1980,2619,1767561385758451720,38,40844804
434,126.8610,100,1980,2619,1767561385762661081,38,40844804
435,126.8610,100,1980,2619,1767561385769147299,38,40844804
436,126.8610,100,1980,2619,1767561385772707191,38,40844804
437,126.8610,100,1980,2619,1767561385776316523,38,40844804
438,126.8610,100,1980,2619,1767561385780014878,38,40844804
439,126.8610,100,1980,2619,1767561385784239856,38,40844804
440,126.8610,100,1980,2619,1767561385790902650,38,40844804
441,126.8610,100,1980,2619,1767561385794690733,38,40844804
442,126.8610,100,1980,2619,1767561385798312001,38,40844804
443,126.8610,100,1980,2619,1767561385802788082,38,40844804
444,126.8610,100,1980,2619,1767561385809233309,38,40844804
445,126.8610,100,1980,2619,1767561385812652817,38,40844804
446,126.8610,100,1980,2619,1767561385815998726,38,40844804
447,126.8610,100,1980,2619,1767561385819450715,38,40844804
448,126.8610,100,1980,2619,1767561385823519469,38,40844804
449,126.8610,100,1980,2619,1767561385830026359,38,40844804
450,126.8610,100,1980,2619,1767561385833381068,38,40844804
451,126.8610,100,1980,2619,1767561385837054239,38,40844804
452,126.8610,100,1980,2619,1767561385841352432,38,40867725
453,126.8610,100,1980,2619,1767561385858800982,38,40867725
454,126.8610,100,1980,2619,1767561385862957608,38,40867725
455,127.8380,100,1980,2619,1767561385869639058,38,40867725
456,127.8380,100,1980,2619,1767561385873227654,38,40867725
457,127.8380,100,1980,2619,1767561385876861114,38,40867725
458,127.8380,100,1980,2619,1767561385880712365,38,40867725
459,127.8380,100,1980,2619,1767561385888845426,38,40867725
460,127.8380,100,1980,2619,1767561385892468870,38,40867725
461,127.8380,100,1980,2619,1767561385896072346,38,40867725
462,127.8380,100,1980,2619,1767561385899830733,38,40867725
463,127.8380,100,1980,2619,1767561385903873471,38,40867725
