sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
266,136.1100,0,1980,2619,1767561490416720138,37,78414902
267,136.1100,0,1980,2619,1767561490420061520,37,78414902
268,136.1100,0,1980,2619,1767561490424467055,37,78414902
269,136.1100,0,1980,2619,1767561490431270075,37,78414902
270,136.1100,0,1980,2619,1767561490434572354,37,78414902
271,136.1100,0,1980,2619,1767561490437975529,37,78414902
272,136.1100,0,1980,2619,1767561490441477358,37,78414902
273,136.1100,0,1980,2619,1767561490445470800,37,78414902
274,136.1100,0,1980,2619,1767561490451883168,37,78414902
275,136.1100,0,1980,2619,1767561490455300838,37,78414902
276,136.1100,0,1980,2619,1767561490458705676,37,78414902
277,136.1100,0,1980,2619,1767561490462106642,37,78414902
278,136.1100,0,1980,2619,1767561490470008631,37,78414902
279,136.1100,0,1980,2619,1767561490473374590,37,78414902
280,143.1810,0,1980,2619,1767561490476945763,37,78414902
281,143.1810,0,1980,2619,1767561490482369882,37,78436912
282,143.1810,0,1980,2619,1767561490500065716,37,78436912
283,143.1810,0,1980,2619,1767561490504232661,37,78436912
284,143.1810,0,1980,2619,1767561490510832227,37,78436912
285,143.1810,0,1980,2619,1767561490514415815,37,78436912
286,143.1810,0,1980,2619,1767561490517698222,37,78436912
287,143.1810,0,1980,2619,1767561490521159796,37,78436912
288,143.1810,0,1980,2619,1767561490525363893,37,78436912
289,143.1810,0,1980,2619,1767561490532088066,37,78436912
290,143.1810,0,1980,2619,1767561490535442409,37,78436912
291,143.1810,0,1980,2619,1767561490539062254,37,78436912
292,143.1810,0,1980,2619,1767561490542672978,37,78436912
293,143.1810,0,1980,2619,1767561490550669526,37,78436912
294,143.1810,0,1980,2619,1767561490554178779,37,78436912
295,143.1810,0,1980,2619,1767561490557536162,37,78436912
296,143.1810,0,1980,2619,1767561490561303302,37,78436912
297,143.1810,0,1980,2619,1767561490565301832,37,78436912
298,143.1810,0,1980,2619,1767561490572036309,37,78436912
299,143.1810,0,1980,2619,1767561490575392635,37,78436912
300,143.1810,0,1980,2619,1767561490578805793,37,78436912
301,143.1810,0,1980,2619,1767561490584471447,37,78459279
302,143.1810,0,1980,2619,1767561490602064626,37,78459279
303,143.1810,0,1980,2619,1767561490609973910,37,78459279
304,147.5380,0,1980,2619,1767561490613230685,37,78459279
305,147.5380,0,1980,2619,1767561490616517509,37,78459279
306,147.5380,0,1980,2619,1767561490619822732,37,78459279
307,147.5380,0,1980,2619,1767561490624488137,37,78459279
308,147.5380,0,1980,2619,1767561490631051703,37,78459279
309,147.5380,0,1980,2619,1767561490634359006,37,78459279
310,147.5380,0,1980,2619,1767561490637816516,37,78459279
311,147.5380,0,1980,2619,1767561490641294089,37,78459279
312,147.5380,0,1980,2619,1767561490652071833,37,78459279
313,147.5380,0,1980,2619,1767561490655420703,37,78459279
314,147.5380,0,1980,2619,1767561490658676167,37,78459279
315,147.5380,0,1980,2619,1767561490669468149,37,78459279
316,147.5380,0,1980,2619,1767561490672751676,37,78459279
317,147.5380,0,1980,2619,1767561490676348609,37,78459279
318,147.5380,0,1980,2619,1767561490698339931,37,78481849
319,147.5380,0,1980,2619,1767561490701717377,37,78481849
320,147.5380,0,1980,2619,1767561490705925762,37,78481849
321,147.5380,0,1980,2619,1767561490716660305,37,78481849
322,147.5380,0,1980,2619,1767561490719943128,37,78481849
323,147.5380,0,1980,2619,1767561490724452278,37,78481849
324,147.8680,0,1980,2619,1767561490735242852,37,78481849
325,147.8680,0,1980,2619,1767561490738516364,37,78481849
326,147.8680,0,1980,2619,1767561490741939154,37,78481849
327,147.8680,0,1980,2619,1767561490752730688,37,78481849
328,147.8680,9,1980,2619,1767561490756059623,37,78481849
329,147.8680,9,1980,2619,1767561490759382254,37,78481849
330,147.8680,9,1980,2619,1767561490770124317,37,78481849
331,147.8680,9,1980,2619,1767561490773464484,37,78481849
332,147.8680,9,1980,2619,1767561490777099689,37,78481849
333,147.8680,9,1980,2619,1767561490799774717,37,78505385
334,147.8680,9,1980,2619,1767561490804317147,37,78505385
335,147.8680,9,1980,2619,1767561490810749802,37,78505385
336,147.8680,9,1980,2619,1767561490814028017,37,78505385
337,147.8680,9,1980,2619,1767561490817355928,37,78505385
338,147.8680,9,1980,2619,1767561490820765438,37,78505385
339,147.8680,9,1980,2619,1767561490824976383,37,78505385
340,147.8680,9,1980,2619,1767561490831544205,37,78505385
341,148.4920,9,1980,2619,1767561490834862613,37,78505385
342,148.4920,9,1980,2619,1767561490838155996,37,78505385
343,148.4920,9,1980,2619,1767561490841604481,37,78505385
344,148.4920,9,1980,2619,1767561490845578307,37,78505385
345,148.4920,9,1980,2619,1767561490852210449,37,78505385
346,148.4920,9,1980,2619,1767561490855465465,37,78505385
347,148.4920,9,1980,2619,1767561490858750784,37,78505385
348,148.4920,9,1980,2619,1767561490862111975,37,78505385
349,148.4920,9,1980,2619,1767561490870068363,37,78505385
350,148.4920,9,1980,2619,1767561490873458417,37,78505385
351,148.4920,9,1980,2619,1767561490876983414,37,78505385
352,148.4920,9,1980,2619,1767561490880306493,37,78505385
353,148.4920,9,1980,2619,1767561490886637037,37,78528304
354,148.4920,9,1980,2619,1767561490900621700,37,78528304
355,148.4920,9,1980,2619,1767561490904712357,37,78528304
356,148.4920,9,1980,2619,1767561490911109684,37,78528304
357,148.4920,9,1980,2619,1767561490914448187,37,78528304
358,148.4920,9,1980,2619,1767561490917860866,37,78528304
359,148.4920,9,1980,2619,1767561490921271208,37,78528304
360,148.4920,9,1980,2619,1767561490925551976,37,78528304
361,148.4920,9,1980,2619,1767561490932083126,37,78528304
362,148.4920,9,1980,2619,1767561490937081488,37,78528304
363,148.4920,9,1980,2619,1767561490940572886,37,78528304
364,148.4920,9,1980,2619,1767561490944621431,37,78528304
365,148.4920,9,1980,2619,1767561490951108103,37,78528304
366,147.9020,9,1980,2619,1767561490954393326,37,78528304
367,147.9020,9,1980,2619,1767561490957717557,37,78528304
368,147.9020,9,1980,2619,1767561490961081435,37,78528304
369,147.9020,9,1980,2619,1767561490965287291,37,78528304
370,147.9020,9,1980,2619,1767561490971742987,37,78528304
371,147.9020,0,1980,2619,1767561490975382127,37,78528304
372,147.9020,0,1980,2619,1767561490979005908,37,78528304
373,147.9020,0,1980,2619,1767561490983252884,37,78550746
374,147.9020,0,1980,2619,1767561491002308228,37,78550746
